SPECIES;Year;Sub_Div;RECT;Area;Age0;Age1;Age2;Age3;Age4;Age5;Age6;Age7;Age8+
SPR;2019.00;32;47H3;536.20;899.52;577.09;1585.80;385.94;191.21;1327.56;411.90;74.95;250.73
SPR;2019.00;32;48H3;615.70;5991.28;397.41;669.69;134.79;62.84;429.81;17.89;16.78;25.40
SPR;2019.00;32;48H4;835.10;4352.84;524.12;1405.17;435.87;231.78;1486.09;196.94;100.08;189.34
SPR;2019.00;32;48H5;767.20;205.80;207.31;649.50;155.99;79.19;542.17;158.52;25.96;102.77
SPR;2019.00;32;48H6;776.10;1578.68;148.61;446.83;107.89;51.24;373.79;112.83;15.31;68.02
SPR;2019.00;32;48H7;851.40;843.07;413.72;1714.76;442.35;268.01;1598.71;575.57;95.75;355.44
SPR;2019.00;32;49H5;306.90;736.42;132.15;318.19;116.19;67.60;372.53;37.03;29.82;44.40
SPR;2019.00;32;49H6;586.50;2979.25;100.93;229.73;75.39;32.16;212.82;12.31;9.01;13.09
SPR;2020.00;21;41G0;108.10;0.00;25.21;0.63;0.33;0.06;0.06;0.00;0.00;0.00
SPR;2020.00;21;41G1;946.80;0.00;69.79;14.02;9.98;1.93;0.99;0.00;0.07;0.00
SPR;2020.00;21;41G2;432.30;1.16;44.05;1.93;1.88;0.32;0.10;0.00;0.00;0.00
SPR;2020.00;21;42G1;884.20;0.00;62.47;15.18;12.20;2.45;1.77;0.00;0.12;0.00
SPR;2020.00;21;42G2;606.80;1.07;213.54;2.53;1.71;0.24;0.05;0.00;0.00;0.00
SPR;2020.00;21;43G1;699.00;1.47;147.76;2.26;2.58;0.60;0.39;0.00;0.00;0.00
SPR;2020.00;21;43G2;107.00;0.04;5.03;0.09;0.10;0.02;0.00;0.00;0.00;0.00
SPR;2020.00;22;37G0;209.90;0.37;0.25;0.30;0.43;0.16;0.12;0.00;0.00;0.00
SPR;2020.00;22;37G1;723.30;12.92;15.42;2.50;1.89;0.70;0.28;0.00;0.00;0.00
SPR;2020.00;22;38G0;735.30;67.78;18.00;3.39;0.60;0.20;0.00;0.00;0.00;0.00
SPR;2020.00;22;38G1;173.20;0.00;0.34;0.34;0.08;0.03;0.00;0.00;0.00;0.00
SPR;2020.00;22;39F9;159.30;307.84;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2020.00;22;39G0;201.70;10.97;37.25;5.38;2.18;0.96;0.27;0.00;0.00;0.00
SPR;2020.00;22;39G1;250.00;98.21;2.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2020.00;22;40F9;51.30;0.71;22.24;3.45;1.33;0.59;0.14;0.00;0.00;0.00
SPR;2020.00;22;40G0;538.10;3.95;116.43;13.07;3.94;1.75;0.53;0.00;0.00;0.00
SPR;2020.00;22;40G1;174.50;0.24;6.70;0.50;0.07;0.03;0.02;0.00;0.00;0.00
SPR;2020.00;22;41G0;173.10;0.15;8.88;0.63;0.07;0.03;0.01;0.00;0.00;0.00
SPR;2020.00;23;39G2;130.90;1.35;0.27;0.09;0.09;0.03;0.02;0.01;0.00;0.00
SPR;2020.00;23;40G2;164.00;3.09;71.11;11.61;7.16;4.73;2.23;0.45;0.71;0.20
SPR;2020.00;23;41G2;72.30;0.65;12.69;0.36;0.00;0.07;0.00;0.00;0.00;0.00
SPR;2020.00;24;37G2;192.40;0.77;33.60;18.63;20.02;8.45;6.54;1.62;0.69;0.00
SPR;2020.00;24;37G3;167.70;1.82;50.61;11.72;8.67;1.58;1.48;0.40;0.06;0.00
SPR;2020.00;24;37G4;875.10;0.01;2.24;1.88;1.84;0.77;0.52;0.18;0.06;0.00
SPR;2020.00;24;38G2;832.90;63.78;20.85;6.26;5.86;1.24;1.26;0.00;0.00;0.00
SPR;2020.00;24;38G3;865.70;19.39;413.69;66.25;50.59;7.12;6.71;1.81;0.27;0.00
SPR;2020.00;24;38G4;1034.80;0.00;0.14;0.63;0.91;0.70;1.06;0.26;0.13;0.00
SPR;2020.00;24;39G2;406.10;1.79;2.78;1.01;0.91;0.29;0.22;0.07;0.02;0.00
SPR;2020.00;24;39G3;765.00;0.00;3.47;9.44;15.44;7.37;5.24;0.93;0.54;0.00
SPR;2020.00;24;39G4;524.80;0.04;9.98;25.05;39.08;22.23;14.08;5.05;3.04;0.00
SPR;2020.00;25;37G5;642.20;0.00;1.75;4.11;9.43;14.12;15.40;14.37;3.37;0.68
SPR;2020.00;25;38G5;1035.70;0.00;11.52;21.73;46.91;64.40;70.82;67.42;15.13;3.01
SPR;2020.00;25;38G6;940.20;0.00;9.34;17.66;32.07;36.78;45.43;42.14;8.65;1.45
SPR;2020.00;25;38G7;471.70;0.00;3.51314469081361e-03;7.27722828811392e-03;0.01;0.01;0.02;0.02;4.76783922324705e-03;2.50938906486687e-04
SPR;2020.00;25;39G4;287.30;0.00;3.35;74.54;132.97;209.53;74.54;112.15;4.02;0.00
SPR;2020.00;25;39G5;979.00;0.52;12.74;21.73;304.33;104.07;183.13;64.92;11.77;2.67
SPR;2020.00;25;39G6;1026.00;0.00;32.38;50.44;92.76;119.25;107.02;95.31;17.68;5.15
SPR;2020.00;25;39G7;1026.00;1.47;64.22;57.56;63.76;52.94;36.98;33.84;3.77;1.79
SPR;2020.00;25;40G4;677.20;0.00;5.10;22.00;43.90;40.14;9.48;11.44;2.85;4.23
SPR;2020.00;25;40G5;1012.90;0.00;148.23;164.57;186.84;285.02;275.04;520.89;3.65;0.00
SPR;2020.00;25;40G6;1013.00;0.00;279.24;250.76;726.86;581.26;197.78;198.52;0.00;62.18
SPR;2020.00;25;40G7;1013.00;8.01;82.97;386.58;546.66;376.09;210.33;112.92;11.29;11.29
SPR;2020.00;25;41G6;764.40;39.72;39.89;112.56;192.06;130.35;102.94;217.00;27.44;9.79
SPR;2020.00;25;41G7;1000.00;78.25;102.68;240.37;128.33;95.58;177.83;238.67;0.00;0.00
SPR;2020.00;26;37G8;86.00;112.14;530.01;213.02;77.58;16.66;27.92;17.50;0.00;0.00
SPR;2020.00;26;37G9;151.60;615.10;1466.11;771.05;356.37;134.52;217.68;72.88;2.14;0.00
SPR;2020.00;26;38G8;624.60;2055.85;1331.11;816.21;380.63;171.34;262.04;103.08;2.40;0.61
SPR;2020.00;26;38G9;918.20;9.04;149.37;200.04;174.25;113.47;160.69;71.38;2.08;1.32
SPR;2020.00;26;39G8;1026.00;0.00;21.60;28.22;27.89;19.44;29.10;17.24;0.98;0.55
SPR;2020.00;26;39G9;1026.00;0.00;5.40;14.68;17.53;12.34;18.68;10.31;0.17;0.28
SPR;2020.00;26;40G8;1013.00;0.00;5.55;19.00;26.58;19.40;28.44;16.77;0.35;0.57
SPR;2020.00;26;40G9;1013.00;10.56;2.35;6.86;26.10;38.18;39.17;2.92;0.00;0.00
SPR;2020.00;26;40H0;1012.10;215.27;299.04;414.22;396.41;214.73;88.32;5.41;0.32;0.00
SPR;2020.00;26;41G8;1000.00;188.70;96.89;147.53;186.54;25.22;59.70;287.95;54.59;0.00
SPR;2020.00;26;41G9;1000.00;26.94;361.77;165.95;140.41;127.27;67.30;225.27;23.26;25.47
SPR;2020.00;26;41H0;953.30;106.22;897.64;518.14;704.63;697.24;423.43;1790.07;101.47;98.88
SPR;2020.00;27;42G6;266.00;17.75;17.75;17.75;38.47;55.64;2.95;15.39;0.00;1.47
SPR;2020.00;27;42G7;986.90;72.03;240.86;289.01;266.56;73.53;207.18;200.44;4.92;0.00
SPR;2020.00;27;43G7;913.80;905.40;369.49;492.12;470.61;74.32;39.88;443.84;24.34;3.86
SPR;2020.00;27;44G7;960.50;217.87;78.73;92.55;30.89;70.26;45.13;43.72;4.56;3.91
SPR;2020.00;27;44G8;456.60;1274.59;2.13;0.00;2.13;2.13;0.00;8.52;0.00;0.00
SPR;2020.00;27;45G7;908.70;2922.98;196.20;146.58;99.41;81.73;70.04;84.93;0.00;1.87
SPR;2020.00;27;45G8;947.20;346.30;23.94;20.45;48.00;17.20;6.92;15.45;2.66;2.66
SPR;2020.00;27;46G8;884.80;2489.39;328.69;115.94;94.38;206.24;40.87;55.14;3.89;42.17
SPR;2020.00;28_2;42G8;945.40;248.68;11.56;36.24;14.19;24.23;29.31;47.75;20.12;2.62
SPR;2020.00;28_2;42G9;986.90;16.39;108.46;44.59;94.09;69.04;38.84;90.50;7.18;6.33
SPR;2020.00;28_2;42H0;968.50;21.86;1452.35;499.65;572.50;545.86;148.43;702.87;16.87;69.50
SPR;2020.00;28_2;43G8;296.20;4862.39;47.74;85.19;173.19;29.95;9.36;29.02;0.00;0.00
SPR;2020.00;28_2;43G9;973.70;478.58;281.62;397.76;0.00;297.08;539.41;347.93;26.26;33.51
SPR;2020.00;28_2;43H0;973.70;0.99;1917.78;851.18;1232.62;361.17;458.86;818.36;153.83;89.58
SPR;2020.00;28_2;43H1;412.70;0.00;911.36;402.25;583.47;166.48;218.96;384.03;72.42;41.87
SPR;2020.00;28_2;44G9;876.60;1217.88;14.89;2.83;5.28;0.00;3.54;0.00;0.00;0.00
SPR;2020.00;28_2;44H0;960.50;2168.15;746.52;404.77;489.00;163.43;246.09;174.69;64.17;13.72
SPR;2020.00;28_2;44H1;824.60;881.96;1618.60;727.18;874.78;315.72;461.17;565.09;94.39;27.77
SPR;2020.00;28_2;45G9;924.50;6647.86;149.98;294.89;402.22;105.92;80.00;68.57;31.84;78.25
SPR;2020.00;28_2;45H0;947.20;2071.24;1380.38;626.86;737.62;236.38;139.08;504.00;38.76;76.50
SPR;2020.00;28_2;45H1;827.10;3066.62;1355.57;295.45;196.90;65.07;11.20;75.82;2.10;4.20
SPR;2020.00;29;46G9;933.80;350.13;645.62;185.53;110.59;166.04;168.31;227.01;15.84;4.39
SPR;2020.00;29;46H0;933.80;2865.78;17.53;11.27;6.02;0.00;20.75;13.86;4.95;0.00
SPR;2020.00;29;46H1;921.50;28885.98;1975.21;546.09;470.29;104.55;78.79;318.69;10.99;0.00
SPR;2020.00;29;46H2;258.00;1209.27;1914.68;293.47;208.00;51.39;39.72;129.87;5.33;6.39
SPR;2020.00;29;47G9;876.20;5278.77;86.16;37.57;90.77;116.17;20.74;78.01;11.48;0.00
SPR;2020.00;29;47H0;920.30;1688.02;223.18;52.13;95.49;21.86;25.90;79.41;5.06;9.86
SPR;2020.00;29;47H1;920.30;11004.55;667.64;197.59;190.89;44.42;44.25;145.42;5.20;9.59
SPR;2020.00;29;47H2;793.90;5746.32;2553.66;452.77;362.31;94.63;70.23;242.87;11.18;27.46
SPR;2020.00;29;48G9;772.80;53.50;349.29;71.26;119.35;27.42;28.69;94.20;9.61;4.63
SPR;2020.00;29;48H0;730.30;57.18;4579.25;283.83;387.90;77.89;84.07;263.23;20.00;22.57
SPR;2020.00;29;48H1;544.00;774.73;1641.15;118.11;168.83;34.05;29.62;111.00;5.69;3.46
SPR;2020.00;29;48H2;597.00;5898.09;4161.88;382.68;550.59;93.27;69.19;323.64;15.87;2.93
SPR;2020.00;29;49G9;564.20;45.36;16.15;5.33;11.03;3.18;3.48;10.35;0.72;0.87
SPR;2020.00;30;50G7;403.10;5.23;2.73;1.12;1.56;0.52;0.38;2.48;0.22;0.27
SPR;2020.00;30;50G8;833.40;40.83;40.55;13.91;21.11;7.54;7.92;45.79;3.83;6.24
SPR;2020.00;30;50G9;879.50;0.00;0.00;0.13;0.28;0.10;0.22;0.99;0.11;0.20
SPR;2020.00;30;50H0;795.10;0.00;1.57;1.96;4.74;1.72;2.52;15.17;1.15;2.95
SPR;2020.00;30;51G7;614.50;0.00;5.58;1.52;1.75;0.69;0.58;3.58;0.19;0.47
SPR;2020.00;30;51G8;863.70;1.24;3.48;2.33;5.53;2.32;4.10;23.57;1.48;5.58
SPR;2020.00;30;51G9;865.80;0.24;1.31;1.05;1.65;0.49;0.65;4.28;0.29;1.68
SPR;2020.00;30;51H0;865.70;0.00;0.05;0.52;1.48;0.56;1.03;5.41;0.44;0.94
SPR;2020.00;30;52G7;482.60;0.00;0.00;0.00;0.09;0.03;0.04;0.40;0.01;0.04
SPR;2020.00;30;52G8;852.00;0.00;1.48;0.10;0.22;0.11;0.10;0.72;0.03;0.12
SPR;2020.00;30;52G9;852.00;0.59;3.74;1.02;1.94;0.71;0.84;5.62;0.30;0.71
SPR;2020.00;30;52H0;852.00;0.00;0.00;0.33;1.24;0.58;1.11;7.19;0.40;2.31
SPR;2020.00;30;53G8;838.10;0.00;0.67;0.22;0.70;0.28;0.36;2.69;0.15;0.54
SPR;2020.00;30;53G9;838.10;0.00;0.03;0.31;0.61;0.20;0.39;1.70;0.20;0.32
SPR;2020.00;30;53H0;838.10;0.00;0.02;0.49;1.37;0.66;1.28;6.51;0.53;1.48
SPR;2020.00;30;54G8;642.20;0.00;0.00;0.00;0.06;0.00;0.25;1.20;0.07;0.64
SPR;2020.00;30;54G9;824.20;1.96;7.41;2.44;4.87;1.96;2.43;14.65;1.05;2.44
SPR;2020.00;30;54H0;727.90;0.36;7.91;5.25;13.74;5.70;10.34;55.97;4.01;12.83
SPR;2020.00;30;55G9;625.60;1.75;3.30;0.50;1.01;0.45;0.55;3.60;0.23;0.84
SPR;2020.00;30;55H0;688.60;3.08;2.85;1.20;1.72;0.69;0.78;4.37;0.34;0.96
SPR;2020.00;32;47H3;536.20;44.04;1238.53;301.35;377.63;119.42;110.64;353.42;12.50;34.77
SPR;2020.00;32;48H3;615.70;3660.31;4216.67;230.06;250.71;40.78;53.00;262.01;0.00;19.63
SPR;2020.00;32;48H4;835.10;52.70;5669.04;1029.69;1285.58;324.00;341.21;1175.50;43.00;88.61
SPR;2020.00;32;48H5;767.20;0.00;1067.61;192.49;214.49;64.29;51.71;188.34;6.69;14.79
SPR;2020.00;32;48H6;776.10;65.84;1382.24;923.04;1178.39;338.13;310.88;1009.07;34.02;87.44
SPR;2020.00;32;48H7;851.40;43.34;1260.33;786.83;933.13;263.61;213.76;763.99;31.68;59.57
SPR;2020.00;32;49H5;306.90;1508.10;424.32;29.88;32.42;9.00;9.78;51.43;1.32;8.96
SPR;2020.00;32;49H6;586.50;411.75;1651.94;152.93;177.93;40.60;36.96;200.39;3.37;25.17
SPR;2021.00;21;41G0;108.10;0.00;0.15;3.89;1.02;0.11;0.05;0.00;0.00;0.00
SPR;2021.00;21;41G1;946.80;0.00;7.03;15.00;2.77;0.28;0.13;0.00;0.00;0.00
SPR;2021.00;21;41G2;432.30;0.00;8.08;40.85;4.74;0.29;0.13;0.00;0.00;0.00
SPR;2021.00;21;42G1;884.20;0.00;0.86;30.54;31.62;5.53;1.07;0.45;0.00;0.00
SPR;2021.00;21;42G2;606.80;0.00;4.74;6.31;1.12;0.08;0.04;0.00;0.00;0.00
SPR;2021.00;22;37G0;209.90;9.28;3.15;5.78;0.79;0.43;0.71;0.00;0.00;0.00
SPR;2021.00;22;37G1;723.30;12.64;19.81;14.80;2.06;0.92;0.50;0.00;0.00;0.00
SPR;2021.00;22;38G0;735.30;7.14;7.73;2.52;1.96;0.06;0.25;0.00;0.00;0.00
SPR;2021.00;22;38G1;173.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;22;39F9;159.30;0.60;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;22;39G0;201.70;0.00;0.38;1.99;0.67;0.19;0.21;0.00;0.00;0.00
SPR;2021.00;22;39G1;250.00;0.49;0.01;0.02;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;22;40F9;51.30;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;22;40G0;538.10;0.00;0.70;1.10;0.20;0.06;0.12;0.00;0.00;0.00
SPR;2021.00;22;40G1;174.50;0.00;0.75;0.56;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;22;41G0;173.10;0.00;0.00;0.63;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;23;39G2;130.90;0.00;0.03;0.11;0.20;0.12;0.08;0.04;0.00;0.00
SPR;2021.00;23;40G2;164.00;1.42;5.01;28.84;13.02;6.97;0.93;1.86;0.18;0.18
SPR;2021.00;23;41G2;72.30;0.03;0.10;0.56;0.25;0.14;0.02;0.04;0.00;0.00
SPR;2021.00;24;37G2;192.40;8.58;1.72;1.30;1.19;0.84;0.50;0.15;0.05;0.00
SPR;2021.00;24;37G3;167.70;16.41;13.43;8.67;5.54;2.79;1.63;0.95;0.01;0.00
SPR;2021.00;24;37G4;875.10;8.36;10.60;12.28;8.12;4.87;3.94;2.12;0.09;0.00
SPR;2021.00;24;38G2;832.90;4.84;0.51;0.91;2.46;1.98;1.33;0.99;0.30;0.00
SPR;2021.00;24;38G3;865.70;289.18;134.22;120.73;75.10;35.98;19.56;11.70;0.17;0.00
SPR;2021.00;24;38G4;1034.80;8.43;72.21;115.06;76.78;44.45;37.24;21.29;1.10;0.00
SPR;2021.00;24;39G2;406.10;0.00;0.06;0.20;0.35;0.22;0.15;0.06;0.00;0.00
SPR;2021.00;24;39G3;765.00;102.83;32.84;50.79;33.93;21.66;18.54;9.54;0.70;0.00
SPR;2021.00;24;39G4;524.80;0.00;10.08;25.42;18.49;13.45;11.47;6.41;0.57;0.00
SPR;2021.00;25;37G5;642.20;0.00;0.46;9.44;13.50;19.23;14.47;23.18;9.06;1.22
SPR;2021.00;25;38G5;1035.70;0.00;15.29;136.94;149.31;170.49;105.21;118.18;65.41;6.53
SPR;2021.00;25;38G6;940.20;0.00;7.91;72.13;78.74;87.10;54.76;56.38;32.62;2.80
SPR;2021.00;25;38G7;471.70;0.01;3.66;30.08;26.70;28.84;16.88;17.37;9.16;0.74
SPR;2021.00;25;39G4;287.30;6.35;0.00;94.14;163.99;134.38;7.59;131.34;83.51;75.92
SPR;2021.00;25;39G5;979.00;2.03;37.92;109.97;157.46;195.53;88.05;152.47;7.06;35.74
SPR;2021.00;25;39G6;1026.00;2.48;27.02;125.78;84.83;88.19;50.53;46.25;26.52;1.73
SPR;2021.00;25;39G7;1026.00;0.03;12.47;85.81;67.74;70.85;41.07;39.00;21.38;1.38
SPR;2021.00;25;40G4;677.20;4.36;1.48;16.45;43.47;26.31;48.06;59.23;48.47;1.24
SPR;2021.00;25;40G5;1012.90;11.82;37.55;57.09;143.63;54.44;56.31;27.07;55.33;11.30
SPR;2021.00;25;40G6;1013.00;10.17;102.11;334.17;590.10;672.04;85.00;95.31;109.32;26.96
SPR;2021.00;25;40G7;1013.00;6.24;81.92;161.57;172.43;108.99;105.89;4.05;18.88;11.99
SPR;2021.00;25;41G6;764.40;1331.83;178.31;86.01;82.06;56.89;22.44;37.36;55.59;10.71
SPR;2021.00;25;41G7;1000.00;26.23;726.01;321.85;782.22;342.22;206.79;309.93;499.60;15.98
SPR;2021.00;26;37G8;86.00;0.73;6.70;8.84;3.10;2.68;0.85;1.14;0.40;0.00
SPR;2021.00;26;37G9;151.60;95.70;1102.82;887.48;274.05;210.57;63.22;77.26;32.36;0.00
SPR;2021.00;26;38G8;624.60;0.00;95.30;156.24;63.02;63.21;27.89;41.07;16.30;2.52
SPR;2021.00;26;38G9;918.20;0.00;42.34;147.83;65.80;68.27;32.68;40.52;14.04;0.36
SPR;2021.00;26;39G8;1026.00;0.00;3.47;36.99;23.69;28.66;15.86;23.02;10.25;1.21
SPR;2021.00;26;39G9;1026.00;0.00;1.72;6.50;3.65;3.90;2.15;2.87;1.38;0.00
SPR;2021.00;26;40G8;1013.00;0.00;35.22;181.47;97.90;110.11;62.81;81.08;35.41;2.72
SPR;2021.00;26;40G9;1013.00;1.88;0.00;2.82;11.31;22.63;31.11;8.48;2.82;1.88
SPR;2021.00;26;40H0;1012.10;32.38;6.45;6.26;18.74;39.98;19.69;2.38;0.51;0.25
SPR;2021.00;26;41G8;1000.00;7.21;338.09;395.79;731.35;526.02;253.41;46.22;259.23;16.67
SPR;2021.00;26;41G9;1000.00;7.46;71.68;51.52;26.88;30.61;20.16;12.69;35.84;14.18
SPR;2021.00;26;41H0;953.30;106.63;120.66;115.05;75.76;98.21;53.31;33.67;103.82;42.09
SPR;2021.00;27;42G6;266.00;14.39;770.00;401.55;197.17;7.19;37.42;14.39;133.85;0.00
SPR;2021.00;27;42G7;986.90;0.00;234.67;438.22;87.98;74.54;100.19;26.28;122.81;18.32
SPR;2021.00;27;43G7;913.80;20.71;2431.20;384.61;1224.43;67.91;152.45;6.90;44.79;6.90
SPR;2021.00;27;44G7;960.50;20.64;636.80;208.33;174.15;54.58;45.53;26.37;88.57;23.00
SPR;2021.00;27;44G8;456.60;3.10;186.58;74.01;129.98;131.85;53.48;14.92;90.18;0.00
SPR;2021.00;27;45G7;908.70;277.09;2106.64;301.70;430.29;181.49;71.75;138.69;55.60;18.36
SPR;2021.00;27;45G8;947.20;67.93;1126.33;295.23;186.76;31.84;198.73;50.85;0.00;6.41
SPR;2021.00;27;46G8;884.80;28.40;643.04;489.85;76.10;315.91;2.56;223.87;108.68;2.56
SPR;2021.00;28_2;42G8;945.40;0.00;120.35;311.70;267.88;169.90;18.24;63.18;76.77;16.39
SPR;2021.00;28_2;42G9;986.90;40.24;435.36;310.97;124.39;117.07;87.80;62.19;171.95;47.56
SPR;2021.00;28_2;42H0;968.50;293.14;593.43;886.58;343.19;386.09;193.04;114.39;314.59;71.49
SPR;2021.00;28_2;43G8;296.20;4.51;255.70;440.92;116.55;9.03;18.07;18.07;27.10;9.03
SPR;2021.00;28_2;43G9;973.70;16.67;226.96;208.53;747.21;424.29;97.33;126.59;222.82;114.36
SPR;2021.00;28_2;43H0;973.70;102.31;716.23;941.33;511.59;532.05;112.55;133.01;429.73;173.94
SPR;2021.00;28_2;43H1;412.70;473.34;1242.53;1479.21;710.02;769.19;59.16;0.00;177.50;0.00
SPR;2021.00;28_2;44G9;876.60;1.97;443.31;1500.06;928.31;374.65;132.53;573.79;215.42;116.48
SPR;2021.00;28_2;44H0;960.50;69.55;660.77;678.16;504.27;347.77;156.49;226.05;539.05;295.60
SPR;2021.00;28_2;44H1;824.60;122.13;457.98;498.69;284.97;223.90;61.06;40.71;152.66;20.35
SPR;2021.00;28_2;45G9;924.50;0.67;223.72;39.78;82.96;64.94;42.81;26.71;17.89;8.34
SPR;2021.00;28_2;45H0;947.20;11.00;243.70;85.78;32.65;38.84;23.38;21.33;29.51;11.03
SPR;2021.00;28_2;45H1;827.10;19.65;897.23;642.02;270.31;326.03;203.79;200.78;255.53;110.20
SPR;2021.00;29;46G9;933.80;10.00;230.85;193.00;143.63;239.77;18.03;49.49;48.35;2.21
SPR;2021.00;29;46H0;933.80;10.45;376.48;458.74;231.49;333.58;43.90;91.44;1.70;1.70
SPR;2021.00;29;46H1;921.50;0.00;3917.63;3940.14;1632.42;1533.57;669.97;369.03;818.86;135.56
SPR;2021.00;29;46H2;258.00;3.92;418.30;370.84;90.63;93.33;28.28;9.78;33.70;4.14
SPR;2021.00;29;47G9;876.20;29.16;614.07;904.38;849.45;690.93;98.70;148.29;98.70;33.06
SPR;2021.00;29;47H0;920.30;39.11;179.20;289.26;102.72;125.75;19.81;22.98;96.66;10.65
SPR;2021.00;29;47H1;920.30;127.72;1608.84;873.74;238.56;238.66;84.11;38.79;104.06;14.68
SPR;2021.00;29;47H2;793.90;2198.03;6784.81;1977.52;531.42;498.59;186.65;67.02;211.00;22.42
SPR;2021.00;29;48G9;772.80;375.30;1674.76;411.11;51.72;53.18;7.37;6.57;40.15;4.27
SPR;2021.00;29;48H0;730.30;167.67;869.99;427.68;113.73;137.72;21.29;28.90;116.91;20.20
SPR;2021.00;29;48H1;544.00;294.62;1418.30;615.37;182.70;219.18;33.91;45.19;186.18;31.33
SPR;2021.00;29;48H2;597.00;1369.18;3097.01;950.35;202.85;212.38;32.36;28.35;155.89;12.47
SPR;2021.00;29;49G9;564.20;137.08;381.76;109.72;20.86;26.90;4.32;6.77;25.63;4.38
SPR;2021.00;30;50G8;833.40;14.92;75.33;11.86;3.88;2.65;1.42;1.49;4.41;0.66
SPR;2021.00;30;50G9;879.50;44.97;90.02;107.09;23.00;35.68;13.20;12.79;39.92;5.45
SPR;2021.00;30;50H0;795.10;18.19;107.55;52.69;13.26;17.77;8.56;8.74;31.96;6.24
SPR;2021.00;30;51G7;614.50;0.00;13.65;32.00;11.46;18.88;10.27;12.00;42.51;9.49
SPR;2021.00;30;51G8;863.70;0.00;11.47;19.24;6.71;11.68;6.78;6.70;26.65;6.57
SPR;2021.00;30;51G9;865.80;0.00;5.80;15.22;3.81;6.49;3.12;2.63;9.42;2.04
SPR;2021.00;30;51H0;865.70;0.00;48.45;97.64;37.10;64.76;32.50;46.77;178.81;40.73
SPR;2021.00;30;52G8;852.00;0.00;6.59;9.19;3.11;5.39;3.13;3.68;14.63;3.66
SPR;2021.00;30;52G9;852.00;0.00;8.56;9.20;2.64;4.16;2.13;2.34;8.18;1.72
SPR;2021.00;30;52H0;852.00;0.00;12.56;10.61;2.54;4.28;1.82;1.89;7.31;1.46
SPR;2021.00;30;53G8;838.10;0.00;15.30;16.97;5.44;8.97;4.92;5.72;22.18;5.34
SPR;2021.00;30;53G9;838.10;0.00;3.85;2.32;0.77;1.09;0.72;0.79;3.20;0.79
SPR;2021.00;30;53H0;838.10;0.25;22.82;16.11;4.91;7.67;4.15;5.45;22.57;5.70
SPR;2021.00;30;54G8;642.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2021.00;30;54G9;824.20;1.24;3.97;4.83;1.69;2.72;1.53;1.75;7.12;1.76
SPR;2021.00;30;54H0;727.90;0.00;2.11;7.67;3.61;6.65;3.99;4.63;19.48;5.06
SPR;2021.00;30;55G9;625.60;0.00;9.66;3.94;1.33;1.95;1.15;1.23;4.34;0.94
SPR;2021.00;30;55H0;688.60;0.00;1.19;2.20;0.69;1.16;0.63;0.58;2.08;0.49
SPR;2021.00;32;47H3;536.20;1080.70;11360.12;8477.32;1328.77;1213.45;571.41;307.00;774.63;30.29
SPR;2021.00;32;48H3;615.70;57.58;1468.40;1009.72;199.40;202.25;60.28;52.08;254.13;11.64
SPR;2021.00;32;48H4;835.10;337.73;3311.49;2676.36;429.06;424.86;148.91;88.88;419.06;13.44
SPR;2021.00;32;48H5;767.20;139.26;4263.08;4546.29;723.74;724.47;334.92;141.27;460.91;0.00
SPR;2021.00;32;48H6;776.10;275.64;9953.77;5891.40;795.37;735.71;322.62;169.37;522.16;23.58
SPR;2021.00;32;49H5;306.90;171.95;1605.93;1188.47;187.60;211.25;58.40;70.82;263.37;25.26
SPR;2021.00;32;49H6;586.50;57.22;1983.80;1644.12;225.01;254.22;52.03;52.47;296.14;13.08
SPR;2022.00;21;41G0;108.10;0.01;0.40;0.88;1.43;0.21;0.07;0.00;0.04;0.00
SPR;2022.00;21;41G1;946.80;0.06;0.68;0.98;1.23;0.36;0.05;1.75e-03;0.02;0.00
SPR;2022.00;21;41G2;432.30;0.07;1.38;2.26;2.87;0.66;0.12;3.84e-03;0.07;0.00
SPR;2022.00;21;42G1;884.20;2.72;15.95;22.49;32.97;8.87;1.43;0.21;0.87;0.00
SPR;2022.00;21;42G2;606.80;15.40;7.01;8.30;11.71;3.27;0.54;0.02;0.18;0.00
SPR;2022.00;21;43G1;699.00;0.03;0.00;0.00;0.02;0.01;2.7e-03;0.00;0.00;0.00
SPR;2022.00;21;43G2;107.00;0.01;0.01;0.02;0.12;0.04;0.01;1.5e-04;7.5e-04;0.00
SPR;2022.00;22;37G0;209.90;119.75;1.52;0.28;0.54;0.08;0.00;0.00;0.00;0.00
SPR;2022.00;22;37G1;723.30;300.24;0.37;0.17;0.10;0.00;0.00;0.00;0.00;0.00
SPR;2022.00;22;38G0;735.30;705.81;5.89;1.09;2.14;0.33;0.00;0.00;0.00;0.00
