"ANNUS";"Sub_Div";"RECT";"Area";"0";"1";"2";"3";"4";"5";"6";"7";"8"
1995,00;"21";"42G2";606,80;37,79;134,66;3,98;2,69;0,90;0,00;0,00;0,90;0,00
1995,00;"22";"37G0";209,90;84,00;4,67;1,07;0,00;0,00;0,33;0,60;0,00;0,00
1995,00;"22";"37G1";723,30;713,68;183,19;28,77;16,69;25,83;15,78;13,82;0,00;0,00
1995,00;"22";"38F9";51,90;25,44;4,37;0,50;0,12;0,17;0,08;0,09;0,00;0,00
1995,00;"22";"38G0";735,30;690,57;121,76;16,62;12,55;16,51;8,79;6,10;0,00;0,00
1995,00;"22";"38G1";173,20;448,10;16,69;3,05;0,46;2,04;0,82;1,19;0,00;0,00
1995,00;"22";"39F9";159,30;24,61;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"22";"39G0";201,70;50,28;13,98;0,69;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"22";"39G1";250,00;116,77;3,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"22";"40F9";51,30;3,62;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"22";"40G0";538,10;52,63;14,64;0,72;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"22";"40G1";174,50;7,67;2,25;0,19;0,09;0,17;0,02;0,05;0,00;0,00
1995,00;"22";"41G0";173,10;28,88;8,47;0,71;0,33;0,65;0,07;0,19;0,00;0,00
1995,00;"22";"41G1";18,00;2,80;0,82;0,07;0,03;0,06;0,01;0,02;0,00;0,00
1995,00;"23";"39G2";130,90;213,93;44,30;12,30;12,93;14,31;10,84;5,55;0,96;0,38
1995,00;"23";"40G2";164,00;19,10;11,15;22,17;47,39;57,29;27,57;25,53;23,64;17,47
1995,00;"23";"41G2";72,30;43,12;29,22;21,32;13,23;2,84;0,12;0,12;0,02;0,01
1995,00;"24";"37G2";192,40;80,30;47,59;6,37;5,90;4,33;3,11;1,19;0,00;0,00
1995,00;"24";"38G2";832,90;863,78;210,96;40,62;49,61;54,94;31,57;15,54;3,10;4,53
1995,00;"24";"38G3";865,70;381,49;119,46;53,74;54,48;53,24;48,77;18,93;4,16;1,06
1995,00;"24";"38G4";1034,80;27,46;28,48;8,28;20,02;21,28;16,48;13,87;6,08;0,84
1995,00;"24";"39G2";406,10;315,89;65,41;18,16;19,10;21,13;16,01;8,20;1,42;0,56
1995,00;"24";"39G3";765,00;92,96;245,10;64,32;85,23;78,31;69,17;23,49;5,66;3,08
1995,00;"24";"39G4";524,80;28,09;43,97;12,90;8,59;7,84;9,76;3,83;0,05;0,06
1995,00;"25";"37G5";642,20;81,87;12,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1995,00;"25";"38G5";1035,70;226,92;130,30;47,58;97,36;89,29;56,35;55,62;21,23;7,32
1995,00;"25";"38G6";940,20;29,63;66,29;77,22;88,92;174,72;177,05;101,39;62,39;2,33
1995,00;"25";"38G7";471,70;16,54;43,14;10,04;22,45;29,74;26,79;35,26;9,26;3,74
1995,00;"25";"39G5";979,00;47,26;41,05;35,18;45,53;65,89;48,64;52,09;6,90;2,41
1995,00;"25";"39G6";1026,00;24,92;70,73;53,22;74,10;148,87;161,01;97,01;37,05;6,05
1995,00;"25";"39G7";1026,00;71,15;185,48;43,20;96,56;127,90;115,18;151,60;39,81;16,08
1995,00;"25";"40G4";677,20;17,42;6,87;22,16;23,08;45,69;16,81;14,98;5,95;0,00
1995,00;"25";"40G5";1012,90;54,80;59,37;67,49;67,49;110,62;67,49;59,37;19,28;2,02
1995,00;"25";"40G6";1013,00;3,51;22,56;11,03;30,84;49,89;69,95;34,60;21,31;7,27
1995,00;"25";"40G7";1013,00;0,67;47,38;33,03;56,71;95,75;43,70;48,71;5,34;2,67
1995,00;"25";"41G7";1000,00;1,46;121,26;18,57;62,58;130,55;108,55;21,51;15,15;9,29
1995,00;"26";"37G8";86,00;13,29;11,92;1,42;0,75;0,19;0,19;0,19;0,00;0,00
1995,00;"26";"37G9";151,60;6,41;20,48;0,80;2,35;0,61;0,15;0,15;0,00;0,00
1995,00;"26";"38G8";624,60;128,40;102,83;53,44;30,20;89,47;66,82;63,91;30,20;15,68
1995,00;"26";"38G9";918,20;81,38;342,37;56,15;173,40;197,78;187,95;73,74;37,48;33,58
1995,00;"26";"39G8";1026,00;0,28;24,52;58,89;91,81;369,87;239,88;190,18;38,00;30,45
1995,00;"26";"39G9";1026,00;54,08;234,11;41,77;132,70;170,73;167,61;92,54;40,88;28,20
1995,00;"26";"39H0";881,60;95,41;69,66;4,39;8,11;11,20;8,77;3,28;1,08;1,29
1995,00;"26";"40G8";1013,00;0,00;20,62;30,99;83,55;123,05;120,80;96,03;42,22;22,69
1995,00;"26";"40G9";1013,00;0,00;35,57;82,70;198,45;403,61;435,14;330,01;157,03;76,78
1995,00;"26";"40H0";1012,10;60,27;39,79;14,78;26,47;38,61;31,43;16,66;4,67;5,69
1995,00;"26";"41G8";1000,00;0,00;24,45;15,28;79,52;105,49;85,59;73,36;41,29;22,92
1995,00;"26";"41G9";1000,00;0,00;29,90;13,32;73,14;119,68;123,00;126,33;89,78;53,10
1995,00;"26";"41H0";953,30;83,27;114,79;14,32;66,03;71,77;54,53;54,54;28,72;11,49
1995,00;"27";"42G7";986,90;0,92;268,65;30,62;26,91;42,22;48,25;33,87;6,95;5,57
1995,00;"27";"43G7";913,80;0,00;117,87;2,58;14,78;20,95;12,02;2,75;0,34;0,68
1995,00;"27";"44G7";960,50;22,38;296,71;72,78;124,56;278,52;324,70;96,57;96,57;88,16
1995,00;"27";"45G7";908,70;33,49;235,57;131,91;219,86;209,39;125,63;39,78;30,35;21,97
1995,00;"27";"45G8";947,20;34,48;395,93;146,24;281,79;178,34;135,54;4,75;11,88;0,00
1995,00;"28_2";"42G8";945,40;0,00;25,45;13,86;95,35;117,51;215,00;109,40;66,91;23,81
1995,00;"28_2";"42G9";986,90;0,00;4,74;11,51;66,55;86,94;114,91;102,17;18,68;20,13
1995,00;"28_2";"42H0";968,50;24,00;45,02;24,52;137,59;174,62;145,24;119,40;42,81;34,78
1995,00;"28_2";"43G9";973,70;0,00;5,09;8,03;51,35;57,78;70,51;78,21;40,20;8,77
1995,00;"28_2";"43H0";973,70;0,00;16,70;14,82;50,54;54,51;71,14;38,82;14,03;13,68
1995,00;"28_2";"43H1";412,70;0,00;15,51;6,99;17,85;14,74;11,64;6,99;0,77;3,09
1995,00;"28_2";"44G9";876,60;0,00;11,00;11,60;65,83;116,93;89,59;53,52;24,39;8,85
1995,00;"28_2";"44H0";960,50;0,00;57,15;85,48;126,12;185,25;234,36;140,03;72,57;61,73
1995,00;"28_2";"44H1";824,60;0,00;168,99;124,49;107,07;91,64;63,41;8,94;10,96;4,85
1995,00;"28_2";"45G9";924,50;0,00;8,66;88,11;229,04;220,41;174,19;88,93;63,98;31,76
1995,00;"28_2";"45H0";947,20;0,00;25,09;106,11;257,78;290,96;232,19;105,40;74,67;29,82
1995,00;"28_2";"45H1";827,10;0,00;94,72;210,53;360,96;291,06;183,22;78,54;21,13;12,87
1996,00;"21";"41G0";108,10;1,72;3,06;0,36;0,01;0,00;0,00;0,00;0,00;0,00
1996,00;"21";"41G1";946,80;52,69;93,73;11,02;0,16;0,00;0,00;0,00;0,00;0,00
1996,00;"21";"41G2";432,30;3,93;63,79;5,36;3,14;0,00;0,00;0,00;0,00;0,00
1996,00;"21";"42G1";884,20;187,47;75,38;12,00;0,00;0,00;0,00;0,00;0,00;0,00
1996,00;"21";"42G2";606,80;72,32;82,06;7,68;0,29;0,00;0,00;0,00;0,00;0,00
1996,00;"22";"37G0";209,90;35,76;33,94;3,19;3,58;2,81;0,68;0,10;0,00;0,00
1996,00;"22";"37G1";723,30;178,39;41,82;5,70;8,87;5,42;2,81;0,36;0,00;0,46
1996,00;"22";"38G0";735,30;109,74;104,15;9,80;10,99;8,61;2,08;0,31;0,00;0,00
1996,00;"22";"38G1";173,20;58,08;58,95;2,36;0,96;2,99;0,00;0,00;0,00;0,00
1996,00;"22";"39F9";159,30;18,35;3,30;0,29;0,00;0,07;0,00;0,00;0,00;0,00
1996,00;"22";"39G0";201,70;0,27;9,29;0,31;0,17;0,51;0,01;0,00;0,00;0,00
1996,00;"22";"39G1";250,00;8,32;57,05;3,04;1,31;3,33;0,05;0,00;0,00;0,00
1996,00;"22";"40F9";51,30;0,34;4,47;0,10;0,06;0,27;0,00;0,00;0,00;0,00
1996,00;"22";"40G0";538,10;2,81;36,90;0,82;0,45;2,23;0,00;0,00;0,00;0,00
1996,00;"22";"40G1";174,50;6,57;10,61;1,10;1,04;0,31;0,01;0,00;0,00;0,00
1996,00;"22";"41G0";173,10;1,52;19,97;0,44;0,25;1,20;0,00;0,00;0,00;0,00
1996,00;"23";"39G2";130,90;97,71;13,50;12,10;16,94;11,99;22,47;9,03;2,93;1,19
1996,00;"23";"40G2";164,00;4,56;101,99;187,03;68,70;27,50;16,60;10,66;4,95;1,38
1996,00;"23";"41G2";72,30;0,11;2,85;1,70;0,40;0,29;0,00;0,01;0,00;0,00
1996,00;"24";"37G2";192,40;272,56;62,08;24,49;11,71;12,49;1,76;0,65;0,36;0,00
1996,00;"24";"38G2";832,90;36,07;65,39;43,40;52,16;39,35;53,17;21,65;9,43;3,83
1996,00;"24";"38G3";865,70;388,04;150,75;90,26;108,41;74,18;103,22;36,67;14,72;6,71
1996,00;"24";"38G4";1034,80;10,09;82,92;34,28;23,99;15,52;12,24;5,59;2,02;0,83
1996,00;"24";"39G2";406,10;89,42;27,21;23,17;34,90;22,96;41,07;17,28;5,58;2,51
1996,00;"24";"39G3";765,00;108,19;46,75;34,84;21,44;17,21;10,45;2,78;1,21;0,06
1996,00;"24";"39G4";524,80;7,73;49,23;40,20;32,25;18,50;11,74;4,45;1,71;0,52
1996,00;"25";"37G5";642,20;5,76;17,82;41,65;29,08;56,07;50,82;33,53;21,22;6,01
1996,00;"25";"38G5";1035,70;0,38;24,33;77,76;86,70;89,16;61,78;20,31;10,35;2,72
1996,00;"25";"38G6";940,20;1,07;32,25;87,61;56,43;112,88;110,73;72,56;46,75;16,66
1996,00;"25";"38G7";471,70;0,00;13,86;32,55;17,08;34,65;31,74;17,57;10,14;3,38
1996,00;"25";"39G5";979,00;3,45;44,01;445,31;495,54;539,07;317,86;178,27;36,44;19,35
1996,00;"25";"39G6";1026,00;0,09;26,22;64,16;79,29;52,25;34,57;14,54;7,29;2,52
1996,00;"25";"39G7";1026,00;0,00;22,55;113,44;94,37;94,95;70,40;27,88;12,20;4,99
1996,00;"25";"40G4";677,20;4,74;23,50;88,09;55,96;54,36;47,89;29,01;17,27;5,37
1996,00;"25";"40G5";1012,90;6,93;52,85;173,00;231,57;140,78;89,82;48,01;21,41;6,47
1996,00;"25";"40G6";1013,00;0,48;30,22;124,05;111,40;112,67;62,85;20,78;8,92;2,44
1996,00;"25";"40G7";1013,00;0,59;27,39;187,41;165,63;124,37;82,67;24,38;6,66;3,02
1996,00;"25";"41G6";764,40;1,69;28,76;36,87;12,35;20,77;9,64;4,98;1,27;0,00
1996,00;"25";"41G7";1000,00;1,27;24,47;80,41;52,19;108,55;65,71;37,49;27,27;8,15
1996,00;"26";"37G9";151,60;10,93;8,01;16,65;13,34;23,64;24,66;18,43;8,64;2,66
1996,00;"26";"38G8";624,60;166,37;19,29;33,21;18,65;29,73;24,67;15,82;6,01;2,21
1996,00;"26";"38G9";918,20;80,56;83,75;96,29;65,37;79,68;77,86;67,34;23,19;14,15
1996,00;"26";"39G8";1026,00;1,08;7,16;13,94;9,78;16,18;14,72;9,40;3,31;1,38
1996,00;"26";"39G9";1026,00;0,84;8,01;44,60;21,28;60,01;89,14;94,57;38,63;23,07
1996,00;"26";"39H0";881,60;12,00;289,14;292,83;184,19;151,07;81,59;158,93;59,26;62,49
1996,00;"26";"40G8";1013,00;0,09;6,58;14,66;54,05;54,56;61,83;28,07;9,25;5,21
1996,00;"26";"40G9";1013,00;0,00;5,41;21,32;24,70;43,10;50,95;34,84;12,63;13,05
1996,00;"26";"40H0";1012,10;0,00;40,95;96,96;43,88;31,92;20,46;13,22;3,18;4,68
1996,00;"26";"41G8";1000,00;0,00;7,49;80,61;145,28;192,07;115,29;52,11;30,47;23,91
1996,00;"26";"41G9";1000,00;0,00;37,59;125,96;121,15;131,93;119,76;95,49;80,84;62,39
1996,00;"26";"41H0";953,30;0,00;10,90;39,28;31,02;29,56;27,80;29,20;16,20;15,76
1996,00;"27";"42G6";266,00;0,00;3,59;46,02;46,68;38,65;23,09;1,54;1,38;0,16
1996,00;"27";"42G7";986,90;0,00;58,98;775,82;817,41;677,07;414,87;29,91;23,95;3,16
1996,00;"27";"43G7";913,80;0,00;160,91;1122,81;804,43;779,87;193,47;26,60;5,20;0,00
1996,00;"27";"44G7";960,50;0,00;72,20;237,91;158,90;170,20;31,77;5,73;0,00;0,00
1996,00;"27";"44G8";456,60;0,00;7,44;40,42;84,49;31,43;7,31;1,24;0,00;0,00
1996,00;"27";"45G7";908,70;0,00;618,88;1068,47;308,72;240,43;11,38;0,00;0,00;0,00
1996,00;"27";"45G8";947,20;0,00;12,95;69,21;49,58;23,36;3,90;23,22;0,00;0,00
1996,00;"27";"46G7";452,60;0,00;156,93;308,46;160,88;30,55;4,60;2,79;0,00;0,00
1996,00;"27";"46G8";884,80;0,00;131,38;255,72;155,10;30,83;4,28;4,20;0,00;0,00
1996,00;"28_2";"42G8";945,40;0,00;1,51;10,86;9,72;6,04;5,26;3,16;3,22;3,10
1996,00;"28_2";"42G9";986,90;0,00;0,91;17,81;16,93;18,76;24,58;20,71;18,63;13,85
1996,00;"28_2";"42H0";968,50;0,00;4,10;57,71;47,89;44,34;51,15;41,46;36,00;34,42
1996,00;"28_2";"43G9";973,70;0,00;3,61;103,56;89,07;83,71;97,83;67,74;52,52;47,40
1996,00;"28_2";"43H0";973,70;0,00;6,39;65,04;48,46;56,29;69,00;43,58;41,00;29,81
1996,00;"28_2";"44G9";876,60;0,00;0,00;18,54;21,15;27,66;37,21;28,64;23,11;14,78
1996,00;"28_2";"44H0";960,50;0,00;68,12;657,93;473,46;254,30;371,48;182,71;94,68;73,94
1996,00;"28_2";"44H1";824,60;0,00;88,66;829,64;591,25;297,47;428,94;215,56;93,87;59,32
1996,00;"28_2";"45G9";924,50;0,00;8,11;66,88;110,25;89,19;43,88;19,57;7,69;10,55
1996,00;"28_2";"45H0";947,20;0,00;14,54;184,06;135,24;93,50;136,71;105,57;57,06;46,31
1996,00;"28_2";"45H1";827,10;0,00;33,09;385,85;275,21;198,78;281,52;215,32;115,83;83,55
1996,00;"29";"46G9";933,80;0,00;65,64;311,83;145,43;49,96;25,55;3,33;0,00;0,00
1996,00;"29";"46H0";933,80;1,29;51,36;138,19;131,34;124,89;16,04;3,94;0,00;0,00
1996,00;"29";"47G9";876,20;0,00;189,49;456,84;389,06;133,66;26,84;6,69;2,88;0,00
1996,00;"29";"47H0";920,30;0,00;204,93;566,02;310,31;94,88;20,08;0,00;2,12;0,00
1996,00;"29";"47H1";920,30;12,78;124,23;387,59;255,58;175,02;19,53;2,74;2,74;0,00
1997,00;"21";"41G0";108,10;0,07;3,13;0,92;0,09;0,01;0,00;0,00;0,00;0,00
1997,00;"21";"41G1";946,80;2,19;95,35;27,91;2,89;0,29;0,00;0,00;0,00;0,00
1997,00;"21";"41G2";432,30;6,81;120,99;32,90;3,23;0,75;0,00;0,00;0,00;0,00
1997,00;"21";"42G1";884,20;0,00;190,25;106,92;17,03;0,12;0,00;0,00;0,00;0,00
1997,00;"21";"42G2";606,80;143,50;80,36;45,36;7,35;0,17;0,00;0,00;0,00;0,00
1997,00;"22";"37G0";209,90;150,97;19,93;1,14;0,00;0,00;0,00;0,00;0,00;0,00
1997,00;"22";"37G1";723,30;410,95;299,59;26,05;0,84;1,00;1,80;0,64;1,99;0,87
1997,00;"22";"38G0";735,30;30,75;57,24;4,43;0,09;0,00;0,12;0,00;0,00;0,04
1997,00;"22";"38G1";173,20;13,59;25,29;1,96;0,04;0,00;0,05;0,00;0,00;0,02
1997,00;"22";"39F9";159,30;6,40;3,40;0,09;0,00;0,00;0,00;0,00;0,00;0,00
1997,00;"22";"39G0";201,70;0,00;9,03;5,52;0,50;0,00;0,00;0,00;0,00;0,00
1997,00;"22";"39G1";250,00;32,23;41,73;1,95;0,06;0,00;0,06;0,00;0,00;0,00
1997,00;"22";"40F9";51,30;1,06;1,03;0,12;0,00;0,00;0,00;0,00;0,00;0,00
1997,00;"22";"40G0";538,10;42,37;41,24;4,63;0,16;0,00;0,09;0,00;0,00;0,00
1997,00;"22";"40G1";174,50;22,60;96,58;10,07;0,23;0,00;0,27;0,00;0,00;0,09
1997,00;"22";"41G0";173,10;22,96;22,35;2,51;0,09;0,00;0,05;0,00;0,00;0,00
1997,00;"23";"39G2";130,90;75,60;52,85;28,50;20,47;10,30;6,73;7,25;1,77;1,91
1997,00;"23";"40G2";164,00;30,66;16,18;69,03;138,00;90,27;55,13;43,12;15,55;31,13
1997,00;"23";"41G2";72,30;7,07;24,82;37,32;13,57;1,81;0,09;0,17;0,21;0,32
1997,00;"24";"37G2";192,40;324,90;86,77;8,67;3,98;0,23;1,17;0,70;0,00;0,00
1997,00;"24";"38G2";832,90;191,52;130,22;57,67;32,60;11,34;12,10;7,08;0,62;0,00
1997,00;"24";"38G3";865,70;562,65;219,09;119,18;73,28;27,54;21,45;18,55;7,60;5,12
1997,00;"24";"38G4";1034,80;302,63;149,10;70,19;37,21;4,49;7,29;8,66;2,93;6,54
1997,00;"24";"39G2";406,10;209,86;76,50;32,00;20,89;9,45;6,71;7,43;1,76;1,70
1997,00;"24";"39G3";765,00;257,97;84,52;40,22;20,08;4,39;5,58;5,34;0,85;0,11
1997,00;"24";"39G4";524,80;9,91;7,86;2,92;1,85;0,27;0,22;0,35;0,00;0,00
1997,00;"25";"38G5";1035,70;144,14;82,76;60,82;183,38;109,61;60,96;26,71;15,01;8,58
1997,00;"25";"38G6";940,20;75,36;12,97;9,50;27,98;16,55;10,04;3,58;2,15;1,82
1997,00;"25";"38G7";471,70;35,15;10,00;3,38;13,49;7,47;2,60;0,99;0,49;0,39
1997,00;"25";"39G5";979,00;86,86;49,87;36,65;110,50;66,05;36,73;16,09;9,04;5,17
1997,00;"25";"39G6";1026,00;649,65;136,13;62,93;213,43;119,47;57,42;20,76;12,17;9,99
1997,00;"25";"39G7";1026,00;359,10;102,21;34,62;137,81;76,35;26,61;10,20;5,06;4,00
1997,00;"26";"37G8";86,00;74,80;15,54;4,60;10,05;3,23;3,01;1,82;1,51;0,40
1997,00;"26";"37G9";151,60;155,46;32,31;9,56;20,88;6,71;6,26;3,80;3,15;0,83
1997,00;"26";"38G8";624,60;149,70;59,03;71,08;121,89;61,91;64,97;32,39;18,93;8,05
1997,00;"26";"38G9";918,20;107,57;46,58;65,24;109,12;58,49;63,33;30,41;19,60;7,72
1997,00;"26";"39G8";1026,00;128,45;59,58;60,03;112,69;46,92;49,08;18,94;10,74;4,51
1997,00;"26";"39G9";1026,00;15,40;35,77;93,66;187,87;143,03;92,94;75,02;35,71;10,00
1997,00;"26";"39H0";881,60;242,64;51,46;55,60;53,67;49,35;23,04;18,14;7,06;9,94
1997,00;"26";"40G8";1013,00;10,31;31,68;61,30;182,25;146,50;139,39;81,93;38,83;22,70
1997,00;"26";"40G9";1013,00;19,17;38,48;159,05;212,78;195,44;125,82;67,92;31,95;24,66
1997,00;"26";"40H0";1012,10;18,17;91,98;120,72;116,74;66,39;37,00;33,43;6,98;7,68
1997,00;"26";"41G8";1000,00;0,00;21,89;54,12;166,83;118,76;93,78;60,51;30,24;18,56
1997,00;"26";"41G9";1000,00;0,04;5,99;11,85;41,57;27,40;20,07;10,92;7,84;3,11
1997,00;"26";"41H0";953,30;4,64;5,73;16,20;48,81;31,45;27,41;19,02;16,06;16,06
1997,00;"28_2";"42G8";945,40;0,00;0,00;3,57;20,70;15,71;12,14;9,28;5,00;4,28
1997,00;"28_2";"42G9";986,90;0,00;0,00;5,81;50,82;31,87;26,70;14,59;6,72;4,65
1997,00;"28_2";"42H0";968,50;0,00;33,77;43,95;167,28;157,67;132,32;51,12;22,51;35,20
1997,00;"28_2";"43G9";973,70;0,00;0,61;7,06;75,55;37,69;36,03;12,21;4,10;0,61
1997,00;"28_2";"43H0";973,70;46,00;12,87;33,10;144,90;126,28;106,51;40,28;9,05;11,95
1997,00;"28_2";"43H1";412,70;36,00;9,26;22,44;94,83;77,11;55,57;18,43;5,25;6,59
1997,00;"28_2";"44G9";876,60;0,00;0,00;21,70;173,57;168,15;113,91;59,67;0,00;5,42
1997,00;"28_2";"44H0";960,50;0,00;0,00;21,36;188,45;136,79;99,42;71,09;11,09;0,81
1997,00;"28_2";"44H1";824,60;2,00;0,00;65,61;553,63;190,06;144,75;40,61;10,15;6,58
1997,00;"28_2";"45G9";924,50;0,00;0,00;25,42;405,02;218,36;84,17;50,42;33,34;16,67
1997,00;"28_2";"45H0";947,20;0,00;1,96;14,65;193,12;127,55;96,14;60,34;20,07;8,33
1997,00;"28_2";"45H1";827,10;2,00;2,85;10,96;87,02;42,63;20,83;10,08;4,38;3,07
1998,00;"21";"41G0";108,10;0,20;0,04;0,02;0,01;0,00;0,00;0,00;0,00;0,00
1998,00;"21";"41G1";946,80;5,06;0,94;0,40;0,26;0,07;0,00;0,00;0,00;0,00
1998,00;"21";"41G2";432,30;33,73;24,96;7,03;2,43;0,70;0,44;0,22;0,00;0,00
1998,00;"21";"42G1";884,20;6,08;309,35;103,98;22,29;0,71;0,00;0,00;0,00;0,00
1998,00;"21";"42G2";606,80;15,15;11,21;3,16;1,09;0,31;0,20;0,10;0,00;0,00
1998,00;"22";"37G0";209,90;10,72;4,26;0,45;0,13;0,14;0,17;0,00;0,00;0,00
1998,00;"22";"37G1";723,30;270,53;53,71;5,86;1,85;0,82;0,00;0,00;0,00;0,00
1998,00;"22";"38G0";735,30;99,32;36,90;3,82;1,10;0,97;0,00;0,00;0,00;0,00
1998,00;"22";"38G1";173,20;17,79;2,01;0,20;0,07;0,11;0,00;0,00;0,00;0,00
1998,00;"22";"39F9";159,30;15,78;53,27;7,53;1,93;1,85;0,30;0,00;0,10;0,00
1998,00;"22";"39G0";201,70;24,59;20,42;2,49;0,62;0,70;0,00;0,00;0,00;0,00
1998,00;"22";"39G1";250,00;22,05;6,19;0,71;0,02;0,24;0,00;0,00;0,00;0,00
1998,00;"22";"40F9";51,30;0,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1998,00;"22";"40G0";538,10;22,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1998,00;"22";"40G1";174,50;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1998,00;"22";"41G0";173,10;11,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1998,00;"23";"39G2";130,90;232,95;2,75;6,14;3,98;2,50;0,74;0,11;0,47;0,00
1998,00;"23";"40G2";164,00;1,52;19,65;230,29;165,32;110,47;34,32;16,45;10,11;8,17
1998,00;"23";"41G2";72,30;4,32;28,03;51,11;21,60;8,35;1,25;0,15;0,22;0,07
1998,00;"24";"37G2";192,40;29,56;3,65;1,75;1,08;1,05;0,75;0,19;0,03;0,00
1998,00;"24";"37G4";875,10;8,81;2,20;0,36;0,22;0,19;0,03;0,12;0,00;0,03
1998,00;"24";"38G2";832,90;141,52;18,09;53,00;35,84;24,34;11,79;5,75;4,35;1,09
1998,00;"24";"38G3";865,70;1070,86;99,87;135,16;96,60;51,06;31,50;20,55;6,32;0,00
1998,00;"24";"38G4";1034,80;79,78;35,95;15,03;7,77;6,63;4,22;2,44;0,29;0,22
1998,00;"24";"39G2";406,10;346,87;4,10;9,15;5,92;3,73;1,10;0,17;0,70;0,00
1998,00;"24";"39G3";765,00;47,07;12,99;5,80;4,98;4,52;2,15;0,85;0,28;0,00
1998,00;"24";"39G4";524,80;36,46;56,63;24,46;34,05;30,93;12,72;19,42;4,00;1,20
1998,00;"25";"37G5";642,20;33,75;6,83;0,56;1,42;2,22;0,74;0,31;0,09;0,03
1998,00;"25";"37G6";130,70;4,45;0,31;0,03;0,05;0,08;0,03;0,01;0,00;0,00
1998,00;"25";"38G5";1035,70;79,90;39,84;6,46;12,50;20,30;7,83;2,61;1,52;0,99
1998,00;"25";"38G6";940,20;57,04;39,82;7,79;13,74;24,31;9,89;3,24;1,89;1,22
1998,00;"25";"39G5";979,00;101,76;90,39;22,24;38,22;37,60;15,87;0,72;0,08;0,07
1998,00;"25";"39G6";1026,00;17,66;140,23;68,52;227,94;278,76;24,62;35,63;10,56;2,44
1998,00;"25";"39G7";1026,00;0,71;6,06;0,45;1,97;2,87;1,24;0,40;0,14;0,12
1998,00;"25";"40G4";677,20;29,81;162,76;121,45;159,64;127,03;119,91;43,68;16,68;6,87
1998,00;"25";"40G5";1012,90;16,37;60,29;42,69;93,01;122,25;41,06;20,81;5,39;2,12
1998,00;"25";"40G6";1013,00;2,60;66,01;23,30;92,27;175,76;93,72;11,89;8,36;0,00
1998,00;"25";"40G7";1013,00;1,24;31,46;11,11;43,98;83,78;44,67;5,67;3,98;0,00
1998,00;"25";"41G5";190,20;0,00;30,41;40,71;104,35;73,77;26,71;12,96;4,58;3,45
1998,00;"25";"41G6";764,40;5,14;96,61;85,39;106,68;40,98;5,32;5,35;2,13;0,91
1998,00;"25";"41G7";1000,00;0,00;11,33;43,14;95,23;40,65;26,85;8,55;4,09;0,91
1998,00;"26";"37G8";86,00;3,73;1,51;0,15;0,10;0,24;0,11;0,08;0,03;0,01
1998,00;"26";"37G9";151,60;5,39;1,69;0,18;0,09;0,26;0,15;0,14;0,02;0,02
1998,00;"26";"38G8";624,60;6,86;5,72;0,50;0,38;0,93;0,34;0,13;0,09;0,02
1998,00;"26";"38G9";918,20;30,88;124,48;39,27;41,64;34,52;26,90;15,75;14,81;13,31
1998,00;"26";"39G8";1026,00;7,18;50,95;9,20;10,40;19,81;11,92;7,62;4,66;3,22
1998,00;"26";"39G9";1026,00;0,00;17,39;20,93;27,46;67,90;40,42;33,45;20,98;19,28
1998,00;"26";"39H0";881,60;63,19;55,11;12,84;11,43;14,34;8,66;5,77;3,61;5,44
1998,00;"26";"40G8";1013,00;0,00;22,09;18,29;170,72;397,67;200,26;288,54;133,31;57,66
1998,00;"26";"40G9";1013,00;0,00;39,85;22,45;56,18;138,10;60,85;82,05;26,02;36,82
1998,00;"26";"40H0";1012,10;0,00;64,23;15,51;48,11;80,13;40,70;75,99;35,71;17,43
1998,00;"26";"41G8";1000,00;0,00;8,65;2,92;60,39;68,48;50,46;25,54;8,62;7,82
1998,00;"26";"41G9";1000,00;0,00;51,55;11,60;27,77;76,89;49,83;42,07;29,92;26,28
1998,00;"26";"41H0";953,30;0,00;12,36;5,99;9,60;15,73;16,82;13,00;4,70;11,63
1998,00;"27";"42G6";266,00;1,05;17,43;0,77;24,14;14,52;0,19;2,02;0,19;0,00
1998,00;"27";"42G7";986,90;3,49;57,74;2,55;79,98;48,09;0,63;6,68;0,63;0,00
1998,00;"27";"43G7";913,80;5,05;95,51;76,15;254,39;190,84;48,55;16,54;3,78;0,36
1998,00;"27";"44G7";960,50;0,00;50,41;93,03;289,02;233,66;59,87;11,68;0,00;0,00
1998,00;"27";"44G8";456,60;0,00;13,50;3,91;72,36;37,93;12,23;8,11;1,18;0,00
1998,00;"27";"45G7";908,70;0,00;883,01;154,10;520,50;284,85;7,49;35,28;0,00;0,00
1998,00;"27";"45G8";947,20;0,00;66,44;49,64;269,17;347,98;37,55;9,43;1,39;1,39
